pre,post,n
864691135759530830,864691134942221411,1
864691136451106047,864691134940946787,1
864691135504143170,864691134947423740,1
864691135339595494,864691134965428255,1
864691136085464684,864691134949219324,3
864691137022364782,864691134965428255,1
864691135274546961,864691134965175071,1
864691135964837066,864691134965343775,1
864691135341190577,864691134940726115,1
864691136196127208,864691134949774844,1
864691135944010356,864691134948423676,1
864691135467815308,864691134964447775,1
864691135741817236,864691134947423740,3
864691135864981118,864691134988437370,1
864691136138628477,864691134965735199,1
864691135859703400,864691134988437370,1
864691135367436537,864691134940964963,1
864691135382942682,864691134948263420,4
864691134940739171,864691134940739171,3
864691135182226946,864691134948421372,2
864691135545417768,864691134965296415,1
864691135134565280,864691134948423676,2
864691135083629303,864691134988437370,1
864691136564053154,864691134948224764,1
864691136391832447,864691134964733983,1
864691135593829163,864691134947959548,1
864691136088965687,864691134965634591,1
864691134966759711,864691134947423740,4
864691135494067344,864691134948224764,1
864691135362423623,864691134947423740,1
864691136314404669,864691134949087228,1
864691135926001934,864691134965612319,1
864691134949774844,864691134948377340,3
864691135124761383,864691134947962620,1
864691135639874619,864691134965597471,1
864691135688823008,864691134965735199,1
864691135940400038,864691134940869731,1
864691135639898683,864691134940781411,1
864691135067476548,864691134948244732,1
864691135994453953,864691134966178335,1
864691136663193310,864691134965230879,1
864691135293902604,864691134947985148,1
864691136286576835,864691134947985148,1
864691135779161440,864691134949221372,4
864691135472338482,864691134965634591,1
864691135058548379,864691134965402143,1
864691135878673491,864691134947423740,3
864691135587668348,864691134950034684,1
864691135953645091,864691134965230879,1
864691135307908422,864691134966178335,1
864691135135671577,864691134965848351,1
864691136594486946,864691134965184031,2
864691135657817986,864691134988946810,1
864691135965047754,864691134965230879,1
864691136662194398,864691134948244732,1
864691136286569667,864691134966051871,1
864691136534303906,864691134940970339,3
864691135992401345,864691134964430879,1
864691135970744933,864691134965296415,10
864691135974462575,864691134965263647,1
864691135494578576,864691134940906339,1
864691135701541755,864691134948423676,1
864691135526374491,864691134965428255,4
864691136522567825,864691134965296415,1
864691136011600302,864691134948423676,1
864691135562410721,864691134965328671,1
864691136489880594,864691134965735199,1
864691136297086491,864691134966051871,1
864691136363393506,864691134948659708,2
864691135338791398,864691134947959548,1
864691135743185771,864691134947936508,2
864691135341487813,864691134948223484,1
864691136312801597,864691134941168227,1
864691135463088541,864691134988437370,3
864691135910670249,864691134940946787,8
864691136595219874,864691134940970339,1
864691135688846048,864691134966051871,3
864691135591854347,864691134948423676,1
864691135809512140,864691134948244732,4
864691135878708307,864691134949737468,1
864691135278952097,864691134947959548,6
864691135974456687,864691134965364255,1
864691136438022558,864691134940906339,1
864691136143382580,864691134948287228,1
864691135462779966,864691134949219324,1
864691136534303906,864691134947985148,1
864691135779569341,864691134965735199,1
864691136523971473,864691134949737468,2
864691135569040364,864691134949774844,1
864691136090001719,864691134940964963,1
864691135429431856,864691134965634591,2
864691136136940413,864691134940970339,3
864691135375767369,864691134949368316,1
864691135015369974,864691134947423740,5
864691135508863497,864691134947793916,2
864691136105642883,864691134940869731,1
864691135684337394,864691134948421372,1
864691136194035926,864691134965403167,2
864691135343367877,864691134948423676,1
864691135739597460,864691134988437370,1
864691135526073435,864691134965359391,1
864691135101904416,864691134949087228,1
864691134988453754,864691134988453754,4
864691136331512810,864691134947423740,1
864691135858363694,864691134966710559,1
864691136913748465,864691134966710559,1
864691136487494418,864691134947959548,1
864691135395843573,864691134947423740,1
864691135517849738,864691134947962620,1
864691135839753363,864691134966791711,2
864691135124801319,864691134940963171,1
864691135700274555,864691134947793916,1
864691135067192900,864691134966710559,1
864691135700272162,864691134947959548,6
864691134947463164,864691134948762620,1
864691135490826855,864691134966791711,1
864691135013057782,864691134988437370,2
864691136740415324,864691134988437370,2
864691136119949592,864691134947962620,1
864691135256918959,864691134947962620,1
864691135362423623,864691134949368316,1
864691135384526554,864691134949368316,7
864691135386222165,864691134964690207,1
864691136119701272,864691134948263420,1
864691135586724220,864691134949368316,1
864691136523971473,864691134965735199,2
864691136297765659,864691134948659708,3
864691136311213914,864691134940726115,3
864691134965306655,864691134948762620,2
864691135465239365,864691134965403167,1
864691135699346965,864691134965328671,2
864691135404212462,864691134948278780,1
864691135919921328,864691134965403167,1
864691135738047620,864691134965848351,1
864691136991213461,864691134965184287,1
864691135689734624,864691134965332767,3
864691135740211819,864691134965612319,1
864691135942248705,864691134942221411,2
864691136041046782,864691134965291295,3
864691135123576103,864691134988437370,1
864691135890602377,864691134942667363,1
864691135750377257,864691134942077795,1
864691135990890496,864691134949219324,6
864691136335041715,864691134942077795,5
864691135465173054,864691134949737468,1
864691136145572404,864691134940836963,8
864691136058116568,864691134965597471,2
864691135778135997,864691134948421372,1
864691137196925761,864691134942667363,1
864691135937601540,864691134965848351,1
864691136662649310,864691134940781411,1
864691135754680525,864691134940872035,1
864691135682723220,864691134947959548,2
864691136444757123,864691134964823071,1
864691135280944033,864691134947423740,1
864691135937196548,864691134965263647,1
864691135386319445,864691134988946810,1
864691136237823292,864691134965230879,2
864691135948215076,864691134948352764,2
864691135344038321,864691134947962620,4
864691136041072726,864691134965223199,1
864691135502050485,864691134947959548,2
864691136108611033,864691134965328671,2
864691135942500980,864691134947962620,1
864691135183342850,864691134965184031,1
864691136420199319,864691134949219324,1
864691136595504802,864691134942221411,1
864691135660768496,864691134947959548,1
864691136119929368,864691134965415455,2
864691136824826990,864691134948287228,1
864691135118629597,864691134940809315,1
864691136008695724,864691134964733983,1
864691136267313396,864691134949774844,1
864691136976247324,864691134988437370,1
864691135684981687,864691134947959548,1
864691135810531357,864691134949221372,1
864691135658876290,864691134988881274,1
864691136013756323,864691134940836963,1
864691135938029572,864691134940964963,1
864691135373403848,864691134966852383,1
864691136437415070,864691134949368316,1
864691135610562311,864691134948423676,1
864691136102289013,864691134948287228,2
864691135464302493,864691134964430879,1
864691135561852641,864691134948423676,2
864691134950395132,864691134942667363,1
864691135294480310,864691134940872035,1
864691136743457884,864691134948377340,2
864691136951566047,864691134988946810,1
864691135257530799,864691134947423740,2
864691136106648793,864691134940964963,1
864691135576231454,864691134988437370,1
864691135920905136,864691134949219324,2
864691135941303462,864691134949368316,1
864691136314025533,864691134965328671,7
864691135342876081,864691134964823071,2
864691136595955362,864691134948367100,1
864691135397464865,864691134947423740,1
864691135695197375,864691134949368316,1
864691136099824501,864691134940964963,1
864691135969832805,864691134947959548,1
864691135340203238,864691134965296415,2
864691136107980761,864691134940781411,1
864691135980364490,864691134988437370,1
864691136120137752,864691134940739171,1
864691136389289079,864691134947959548,1
864691135113712537,864691134965415455,3
864691136211495356,864691134940739171,5
864691135163379245,864691134948367100,1
864691135342035653,864691134942667363,1
864691135939806724,864691134948263420,2
864691135571561965,864691134964447775,1
864691136482903596,864691134965694495,1
864691135739080068,864691134949221372,1
864691135345145759,864691134965263647,1
864691135990656000,864691134940970339,1
864691136124184102,864691134947936508,2
864691135841486051,864691134964823071,1
864691135183507970,864691134965403167,1
864691136177312774,864691134949219324,1
864691136391399039,864691134949519612,1
864691136451999999,864691134940727907,1
864691135304165287,864691134948263420,1
864691135947627361,864691134988881274,1
864691135463820445,864691134948244732,1
864691135196752170,864691134965735199,1
864691135585213816,864691134965403167,2
864691135465174334,864691134940726115,1
864691136056378840,864691134965175071,1
864691134940727907,864691134940727907,6
864691135947104036,864691134965403167,1
864691135654108610,864691134947959548,1
864691135582886253,864691134965428255,3
864691135939476484,864691134940809315,1
864691135994557610,864691134965223199,1
864691135446722962,864691134940964963,1
864691136543676066,864691134940970339,1
864691135774368763,864691134965735199,1
864691135346692767,864691134947959548,1
864691134989909114,864691134950034684,1
864691135577666078,864691134948373756,4
864691135346571423,864691134947962620,2
864691136085468780,864691134942667363,1
864691135700246818,864691134948762620,1
864691136021609464,864691134940946787,1
864691135013958390,864691134948421372,7
864691136328927978,864691134950034684,1
864691135373776584,864691134988881274,2
864691135294355638,864691134948263420,1
864691135346604447,864691134948373756,2
864691135990277376,864691134965428255,1
